,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Region,Households,Workers_1,Residents,Drivers,Vehicles,White,Male,Lowwage,Medwage,Highwage,W_P_Lowwage,W_P_Medwage,W_P_Highwage,GasPrice,logd1a,logd1c,logd3aao,logd3apo,d4bo25,d5dei_1,logd4d,UPTpercap,B_C_constant,B_C_male,B_C_ld1c,B_C_drvmveh,B_C_ld1a,B_C_ld3apo,B_C_inc1,B_C_gasp,B_N_constant,B_N_inc2,B_N_inc3,B_N_white,B_N_male,B_N_drvmveh,B_N_gasp,B_N_ld1a,B_N_ld1c,B_N_ld3aao,B_N_ld3apo,B_N_d4bo25,B_N_d5dei,B_N_UPTpc,C_R_Households,C_R_Pop,C_R_Workers,C_R_Drivers,C_R_Vehicles,C_R_White,C_R_Male,C_R_Lowwage,C_R_Medwage,C_R_Highwage,C_R_DrmV,NonCom_VMT_Per_Worker,Com_VMT_Per_Worker,VMT_per_worker,VMT_tot_min,VMT_tot_max,VMT_tot_avg,GHG_per_worker,Annual_GHG,SLC_score,Shape__Area,Shape__Length,FIPS,StCtyTract
37,38,481130190265,481130190265,48,113,19026,5,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,150.0556757,0.0,150.0556757,150.0556757,893,328.0,312.0,0.531,0,0.0,81,0.259615384615,231,0.740384615385,367,73,111,183,0.198910081743869,60,46,2,3,9,0,46,2,3,9,0,0,0,0,23,25,12,0.383333333333333,2.18585533982571,5.95112444653768,0.399851586553484,0.306552883024337,0.0133283862184495,0.0199925793276742,0.0599777379830225,0.0,0.306552883024337,0.0133283862184495,0.0199925793276742,0.0599777379830225,0.0,0.0,0.0,0.0,2.58570692637919,0,0.192307692307692,0.542044777022869,0.466891957779738,0.542044777022869,0.361363184681912,0.349813008804624,0.416805142753665,0.458563955226079,0.195162698090965,0.12591815320042,0.281030444964871,6.11666666666667,0.0059959762083696,24.6991239391174,2.84712643633699,4.1612778536119,17.6907196491686,85.3315273832058,21.3254179495191,4.26508358990382,12.7952507697115,85.3016717980765,12.7952507697115,654.47,0.0,0.0,3.0,12.7952507697,0.003359462486,254438,216539,54278,29514,0.0002335143945286,0.461163975132764,0.0002550356860337,0.599927412160402,0.0002105467946961,0.0740604294244141,0.0002623507266899,0.0759620730125394,6,5,13,14,10.8333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",338.0,367.0,846.0,557.04,,355.0,488.0,73.0,111.0,183.0,0.383333333333333,0.416666666666667,0.2,213.0,1.15872080550589,0.336366221397143,1.34732648944713,2.92802712522959,0.0,0.0,3.0,11.0,2.493235,0.044668,0.035279,0.12367,0.077262,0.153439,-0.42178,-0.00066,2.103755,0.33471,0.2307,0.028362,0.026767,0.032805,0.000313,-0.08706,-0.08706,-0.030089,-0.307603,-0.687582,-0.315554,0.022899,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.46874208045088,18.5673906272634,24.0361327077143,11.4429945577514,82.6363030031542,25.6593272665218,21.4161942425734,5568.21050306909,82.3113457922518,607268.248256683,3256.0053886443,48113,48113019026
38,39,481130079091,481130079091,48,113,7909,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,28.053263,0.0,28.053263,28.053263,1016,699.0,655.0,0.894,26,0.0396946564885,502,0.76641221374,127,0.193893129771,589,106,151,332,0.179966044142615,25,0,24,0,1,0,0,24,0,0,0,1,0,0,2,10,13,0.08,24.9168875649154,36.2168208382747,0.891161930075656,0.0,0.85551545287263,0.0,0.0356464772030263,0.0,0.0,0.85551545287263,0.0,0.0,0.0,0.0356464772030263,0.0,0.0,25.808049494991,0,0.0381679389312977,0.242292189082415,0.104349566042082,0.242292189082415,0.0807640630274716,0.149003124795593,0.0461472121901141,0.051374895409952,1.1343916081323698e-30,0.048030739673391,0.0814332247557003,23.56,1.5933694579638e-10,19.6343701506326,0.0,17.510466028564,2.12390412206861,22.8137454099368,0.0,0.0,22.8137454099368,0.0,0.0,185.07,0.0,0.153799012045651,8.67,197.795172704,0.00853346456693,430908,289834,329523,136312,0.0003954724558341,0.7810124517427,0.0003413612006424,0.802993278698517,0.0012782344859551,0.449622588990405,0.0012116809736584,0.350834929067062,2,2,7,19,9.33333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",640.0,589.0,973.0,812.24,730.0,380.0,510.0,106.0,151.0,332.0,0.08,0.4,0.52,213.0,3.25489478576,0.637191417990892,0.0,1.13908354074738,0.0,0.0,5.0,11.0,1.221328,-0.085955,-0.064425,-0.180966,0.022589,-0.358583,0.02765,0.012785,2.251676,0.335065,0.229025,0.032095,0.031089,0.085004,-0.000127,-0.098055,-0.098055,-0.038202,-0.324905,-0.610706,-0.353607,0.025646,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,8.12137220148448,35.3841817582155,43.5055539597,11.4429945577514,82.6363030031542,25.6593272665218,38.7634485780927,10078.4966303041,54.9640828582409,113529.649536133,1326.30922266262,48113,48113007909
39,40,481130138042,481130138042,48,113,13804,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,146.6177734,0.0,146.6177734,146.592,1799,574.0,555.0,0.472,17,0.0306306306306,155,0.279279279279,383,0.69009009009,664,148,207,309,0.22289156626506,26,0,0,0,26,0,0,0,0,1,0,0,25,0,5,17,4,0.192307692307692,3.91562977515826,12.2721567343375,0.177363021174416,0.0,0.0,0.0,0.177363021174416,0.0,0.0,0.0,0.0,0.0068216546605544,0.0,0.0,0.170541366513862,0.0,4.09299279633268,0,0.0468468468468468,0.0,0.0,0.235193381819241,0.0783977939397472,0.263664007176537,0.201002157235294,0.223772234877281,0.0013955848736016,0.0284931506849315,0.0753623188405796,25.5384615384615,2.20334020615209e-11,23.9140382812555,0.0,3.7701410558415,20.143897225414,97.5205097474219,0.0,8.73018304887175,8.73018304887175,91.6669220131534,21.8254576221794,582.05,0.0,0.0,2.0,8.73018304887,0.00111172873819,494768,323090,201948,74612,0.0004540809547006,0.896757471951861,0.0003805295110841,0.895129965479218,0.0007833653431465,0.27555097095327,0.0006632280416001,0.192033685424259,4,2,14,15,10.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",567.0,664.0,1799.0,1212.64,1224.0,668.0,966.0,148.0,207.0,309.0,0.192307692307692,0.653846153846154,0.153846153846154,213.0,1.59241987868847,0.163277209928742,0.0,3.05135131659277,0.0,0.0,2.0,11.0,0.253597,-0.147252,-0.029035,0.174328,0.128805,-0.228578,-0.436513,0.01545,2.112338,0.305323,0.21611,0.036062,0.027165,0.131771,0.000843,-0.09069,-0.09069,-0.0317,-0.334936,-0.642156,-0.357068,0.022109,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.73146196540353,21.5089732712695,27.2404352366731,11.4429945577514,82.6363030031542,25.6593272665218,24.2712277958757,6310.51922692768,77.8104978910532,593351.659881592,3162.81723393909,48113,48113013804
40,41,481130093041,481130093041,48,113,9304,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,293.2787893,0.0,293.2787893,293.2787893,1174,424.0,379.0,0.618,63,0.166226912929,200,0.527704485488,116,0.306068601583,257,83,115,59,0.32295719844358,1542,59,0,1113,245,125,59,0,1113,0,125,245,0,0,171,477,894,0.110894941634241,1.44572337130826,4.00301707055635,5.25779584565409,0.201173771007517,0.0,3.79502384968418,0.835382608421045,0.426215616541349,0.201173771007517,0.0,3.79502384968418,0.0,0.426215616541349,0.835382608421045,0.0,0.0,6.70351921696234,0,4.06860158311346,0.617569780459352,0.53194565483675,0.617569780459352,0.411713186972902,0.735568074192318,0.812050671836509,0.775220359394723,0.473671412086929,0.864506627393225,0.285714285714286,0.166666666666667,0.434598208507078,25.6644976891702,9.14333095446734,10.2117620449244,6.30940468977845,38.5664439866126,26.1866874803005,19.6400156102254,8.72889582676684,21.8222395669171,2.18222395669171,606.19,0.180472310186728,0.573594965947539,27.67,60.3821368817,0.0235689948893,285521,228915,13890,26442,0.0002620412966624,0.517501314048538,0.0002696119131815,0.634215469521419,5.38799325386006e-05,0.0189524183777057,0.0002350436374308,0.0680554697634196,17,6,8,15,11.5,"Dallas-Fort Worth-Arlington, TX Metro Area",412.0,257.0,1264.0,805.2,558.0,77.0,586.0,83.0,115.0,59.0,0.110894941634241,0.309338521400778,0.579766536964981,213.0,0.89434093655546,1.83382802177657,2.31681644071567,1.98916183265864,0.0,0.0,4.0,11.0,0.382788,0.070028,-0.218999,-0.134832,0.13498,0.043613,-0.277715,0.012069,2.329818,0.336513,0.217033,0.008369,0.029958,0.010454,-0.000989,-0.096614,-0.096614,-0.036626,-0.27892,-0.659687,-0.334247,0.025276,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.78736305907039,16.7620612903237,22.5494243493941,11.4429945577514,82.6363030031542,25.6593272665218,20.0915370953102,5223.79964478064,84.3996155900521,1186879.46678543,5495.69653144044,48113,48113009304
41,42,483396942013,483396942013,48,339,694201,3,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,3620.3505618,1441.6822168,2178.668345,2178.668345,2752,1391.0,1049.0,0.555,16,0.0152526215443,298,0.284080076263,735,0.700667302193,1703,365,599,739,0.214327657075749,189,0,5,42,61,81,0,5,42,42,81,1,18,0,61,81,47,0.322751322751323,0.638463400449324,1.26315692166538,0.0867502391696061,0.0,0.0022949798722118,0.0192778309265791,0.027998754440984,0.0371786739298312,0.0,0.0022949798722118,0.0192778309265791,0.0192778309265791,0.0371786739298312,0.0004589959744423,0.0082619275399624,0.0,0.72521363961893,0,0.180171591992374,0.835645550586369,0.719785898991765,0.769843255430614,0.663338648907079,0.375386120659453,0.482562871136291,0.520444846265065,0.330103155078255,0.1285277116627,0.199788583509514,9.01058201058201,0.0003319314751233,9.63650188173217,0.0027232665192322,0.762508699061423,8.87126991615152,31.0533910107369,0.0,2.643816812788,2.93757423643111,36.4259205317457,2.05630196550178,,0.0,0.0,-99999.0,-99999.0,-99999.0,17321,20291,-99999,-99999,2.46049345427061e-05,0.0316682847275167,3.70978612454974e-05,0.0601027828379319,-99999.0,-99999.0,-99999.0,-99999.0,7,14,8,1,6.5,"Houston-The Woodlands-Sugar Land, TX Metro Area",1297.0,1703.0,3746.0,2587.2,2737.0,1819.0,1750.0,365.0,599.0,739.0,0.322751322751323,0.428571428571429,0.248677248677249,213.0,0.493758851677667,0.0831918109645925,0.0027195651473233,2.28962850941926,0.0,0.0,0.0,13.0,5.983693,0.047903,0.050782,-0.035196,-0.147878,-0.146868,-0.382412,-0.012097,2.509659,-0.047759,-0.068518,-0.111273,0.050701,0.008697,-0.001303,-0.139997,-0.139997,0.025928,-0.168209,-1.026612,-0.436476,0.012278,198649.0,571949.0,233126.0,387120.8,353336.0,0.660238937387774,0.495003925175147,0.188160050787986,0.268974717534724,0.54286523167729,0.170072842048034,7.36815567052148,20.1933969048246,27.5615525753461,10.5734040012718,71.2040312111414,26.7290261321472,24.5573433446334,6384.90926960467,71.9809123608919,14651358.1430912,17446.4687255952,48339,48339694201
42,43,483396902025,483396902025,48,339,690202,5,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,2800.11249,11.6539773,2788.4585127,2788.4585127,2235,704.0,704.0,0.614,2,0.00284090909091,20,0.0284090909091,682,0.96875,1035,188,244,603,0.181642512077295,280,17,18,211,31,3,17,18,211,26,3,0,5,0,84,81,115,0.3,0.252469239471787,0.801518111107165,0.100413902062643,0.0060965583395175,0.0064551794183127,0.0756690476257771,0.0111172534426497,0.0010758632363854,0.0060965583395175,0.0064551794183127,0.0756690476257771,0.0093241480486739,0.0010758632363854,0.0,0.0017931053939757,0.0,0.35288314153443,0,0.397727272727273,0.529373512029906,0.529373512029906,0.502806184464351,0.433245043990343,0.468611629358381,0.422322239703881,0.375202036669846,0.0501993812870491,0.222664015904573,0.425855513307985,3.69642857142857,0.0674459615453942,5.12487300170325,0.0,1.01444753013225,4.110425471571,7.7303785951357,0.0,1.83613992343118,0.91806996171559,8.03311216501141,0.229517490428897,,0.0,0.0,-99999.0,-99999.0,-99999.0,63976,62980,-99999,-99999,9.08795850299732e-05,0.116968430444409,0.0001151457937628,0.186549369825684,-99999.0,-99999.0,-99999.0,-99999.0,9,6,5,1,4.5,"Houston-The Woodlands-Sugar Land, TX Metro Area",615.0,1035.0,2081.0,1470.48,,1889.0,1074.0,188.0,244.0,603.0,0.3,0.289285714285714,0.410714285714286,213.0,0.225116994371336,0.0956863836331922,0.0,1.63128266328784,0.0,0.0,0.0,13.0,4.987879,0.053044,-0.206966,-0.589908,0.528246,-0.413059,-0.335648,-0.007136,2.440782,-0.04049,-0.063803,-0.118911,0.054751,0.035276,-0.001012,-0.142414,-0.142414,0.022018,-0.156906,-1.036013,-0.404461,0.011759,198649.0,571949.0,233126.0,387120.8,353336.0,0.660238937387774,0.495003925175147,0.188160050787986,0.268974717534724,0.54286523167729,0.170072842048034,8.5725566983921,16.9036493365125,25.4762060349046,10.5734040012718,71.2040312111414,26.7290261321472,22.6992995771,5901.817890046,75.4203399842005,11331901.1595764,19650.8038546171,48339,48339690202
43,44,483396920016,483396920016,48,339,692001,6,288.0,"Houston-The Woodlands, TX",26420.0,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,739.9174755,0.0,739.9174755,739.9174755,1062,626.0,487.0,0.64,0,0.0,264,0.542094455852,223,0.457905544148,943,162,230,551,0.171792152704136,53,0,0,15,26,12,0,0,15,3,12,0,23,0,17,19,17,0.320754716981132,0.846040296016768,1.43529519867381,0.0716296097266593,0.0,0.0,0.0202725310547149,0.0351390538281725,0.0162180248437719,0.0,0.0,0.0202725310547149,0.0040545062109429,0.0162180248437719,0.0,0.0310845476172295,0.0,0.917669905743428,0,0.108829568788501,0.949316459824764,0.64800929600389,0.878868515637671,0.585912343758447,0.30538723449898,0.365984908352057,0.391391717890725,0.0517010025222939,0.095067264573991,0.106425702811245,17.7924528301887,5.09483822148693e-08,7.99668227558378,0.0316211687560082,0.105348508872173,7.8597125979556,29.7088266298152,0.0,0.864961325001169,0.0,34.5984530000468,6.05472927500818,,0.0,0.0,-99999.0,-99999.0,-99999.0,116160,106057,-99999,-99999,0.0001650083249512,0.212377342760138,0.0001939031033519,0.314145228891752,-99999.0,-99999.0,-99999.0,-99999.0,5,11,7,1,5.33333333333333,"Houston-The Woodlands-Sugar Land, TX Metro Area",396.0,943.0,1019.0,601.04,,477.0,382.0,162.0,230.0,551.0,0.320754716981132,0.358490566037736,0.320754716981132,213.0,0.613042964670567,0.0691804896304486,0.0311315151285968,2.18151432593687,0.0,0.0,0.0,13.0,3.405595,0.053733,0.144643,0.183945,-0.051339,-0.355815,-0.270131,0.001242,2.454049,-0.029344,-0.054501,-0.114639,0.053353,0.035181,-0.001106,-0.141856,-0.141856,0.021762,-0.156369,-1.037394,-0.40202,0.011235,198649.0,571949.0,233126.0,387120.8,353336.0,0.660238937387774,0.495003925175147,0.188160050787986,0.268974717534724,0.54286523167729,0.170072842048034,7.47247463476977,19.1591648382579,26.6316394730277,10.5734040012718,71.2040312111414,26.7290261321472,23.7287907704677,6169.4856003216,73.5146472818577,2994405.97725677,8390.73158714776,48339,48339692001
44,45,481130165182,481130165182,48,113,16518,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,226.0090266,3.7131717,222.2958549,174.71059,1250,501.0,371.0,0.561,43,0.11590296496,30,0.0808625336927,298,0.803234501348,823,213,280,330,0.258809234507898,83,0,2,5,34,42,0,2,5,4,42,0,30,0,44,31,8,0.530120481927711,2.86759949697382,7.15468936370715,0.475071373750154,0.0,0.0114475029819314,0.0286187574548286,0.194607550692834,0.24039756262056,0.0,0.0114475029819314,0.0286187574548286,0.0228950059638629,0.24039756262056,0.0,0.171712544728971,0.0,3.34267087072398,0,0.223719676549865,0.699202192579148,0.602259987394714,0.694450812403086,0.537488283945359,0.405637686712801,0.538240207253979,0.593328609060241,0.657714257578652,0.124531132783196,0.183222958057395,9.91566265060241,0.0001342693567511,20.9056634013755,0.0,3.54341693805409,17.3622464633214,98.8750780345747,0.0,0.0,14.3952301829448,83.4923350610799,28.7904603658896,,0.0,0.0,-99999.0,-99999.0,-99999.0,285647,240499,-99999,-99999,0.0002621569351037,0.51772968662208,0.0002832553371698,0.666309268525137,-99999.0,-99999.0,-99999.0,-99999.0,7,9,14,1,7.66666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",417.0,823.0,1268.0,938.96,908.0,406.0,548.0,213.0,280.0,330.0,0.530120481927711,0.373493975903614,0.0963855421686747,213.0,1.35263402956566,0.388706377604229,0.0,2.91029673409747,0.0,0.0,0.0,11.0,3.728304,0.399584,-0.013985,-0.065148,0.172698,-0.434065,-0.589242,4.3e-05,2.090726,0.325429,0.20342,0.01514,0.047034,0.001238,0.000504,-0.098176,-0.098176,-0.043115,-0.303845,-0.625576,-0.382611,0.025393,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.7184700802174,14.4468467504149,20.1653168306323,11.4429945577514,82.6363030031542,25.6593272665218,17.9672972960933,4671.49729698427,87.7483959330673,914646.458503723,4034.63735567897,48113,48113016518
45,46,481130110011,481130110011,48,113,11001,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,123.4131066,0.0,123.4131066,123.4131066,1412,393.0,393.0,0.508,0,0.0,31,0.0788804071247,362,0.921119592875,412,109,159,144,0.264563106796117,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0.333333333333333,3.18442676654896,11.441248331723,0.0243086012713661,0.0243086012713661,0.0,0.0,0.0,0.0,0.0243086012713661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20873536782033,0,0.0076335877862595,0.0,0.0,0.0,0.0,0.0642546254084081,0.0435548288878399,0.0484888397915071,9.72760477498771e-29,0.0042402826855124,0.0144578313253011,137.333333333333,6.182806201434191e-60,25.8782099947923,8.01803115455302,2.94958859788287,14.9105902423564,60.518693725193,25.9291746894572,0.0,0.0,51.8583493789143,25.9291746894572,131.43,0.0,0.0,6.0,31.1150096273,0.0042492917847,335893,263005,237094,110883,0.0003082709757245,0.608799594004314,0.0003097624936168,0.728662776845033,0.0009196982523619,0.323506456648219,0.0009856419200229,0.285386682315152,1,1,11,20,10.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",343.0,412.0,1036.0,690.8,,225.0,413.0,109.0,159.0,144.0,0.333333333333333,0.666666666666667,0.0,213.0,1.4313697212142,0.0240178496440411,2.19922603470051,2.76698494048974,0.0,0.0,3.0,11.0,3.460793,0.176584,-0.123713,-0.110106,0.051599,-0.510596,-0.564471,0.004742,2.143676,0.329677,0.208236,0.015184,0.043293,0.007513,0.000189,-0.098676,-0.098676,-0.042272,-0.300155,-0.628455,-0.376227,0.025485,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.42278450089698,22.0561317537377,27.4789162546347,11.4429945577514,82.6363030031542,25.6593272665218,24.4837143828795,6365.76573954867,77.4755211591536,499444.410614014,3013.14016862586,48113,48113011001
46,47,481130147023,481130147023,48,113,14702,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,43.4068215,0.0,43.4068215,43.4068215,1962,532.0,479.0,0.555,0,0.0,166,0.346555323591,313,0.653444676409,689,143,312,234,0.207547169811321,26,15,8,1,2,0,15,8,1,2,0,0,0,0,9,15,2,0.346153846153846,12.2561381279668,45.2002688102837,0.598984194223942,0.345567804359967,0.184302828991982,0.0230378536239978,0.0460757072479956,0.0,0.345567804359967,0.184302828991982,0.0230378536239978,0.0460757072479956,0.0,0.0,0.0,0.0,12.8551223221908,0,0.0542797494780793,0.723232187260397,0.622958298194399,0.723232187260397,0.482154791506931,0.158120317363768,0.173606763889244,0.191384480484324,9.11797190090473e-06,0.0261569416498995,0.0727272727272726,26.5,8.423463754468649e-12,29.0851021296117,0.0,0.0,29.0851021296117,147.501240098863,0.0,0.0,0.0,176.930715832303,29.4884526387172,158.25,0.0,0.0,2.0,29.4884526387,0.00101936799185,462592,309439,33410,18987,0.0004245509349774,0.838439091584652,0.0003644516121834,0.857309484626339,0.0001295988874092,0.0455867745139776,0.0001687759452348,0.0488680585582803,2,8,17,20,14.0,"Dallas-Fort Worth-Arlington, TX Metro Area",481.0,689.0,1902.0,1091.2,,28.0,951.0,143.0,312.0,234.0,0.346153846153846,0.576923076923077,0.0769230769230769,213.0,2.58446070010368,0.469368549014934,0.0,3.40403010336862,0.0,0.0,3.0,11.0,4.30712,0.065363,-0.032383,-0.191087,-0.10748,-0.090641,-0.299437,-0.003285,2.062368,0.290992,0.185001,0.032449,0.043688,0.112695,0.0011,-0.094484,-0.094484,-0.040762,-0.328899,-0.585222,-0.41324,0.025013,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.72661550703594,19.4602345647463,24.1868500717822,11.4429945577514,82.6363030031542,25.6593272665218,21.550483413958,5603.12568762907,82.0996442048989,175665.440559387,1937.32834557742,48113,48113014702
47,48,481130181323,481130181323,48,113,18132,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,271.4353964,0.3736152,271.0617812,270.11851,1268,570.0,570.0,0.68,10,0.0175438596491,286,0.501754385965,274,0.480701754386,845,162,309,374,0.191715976331361,763,13,55,24,601,70,13,55,24,55,70,0,546,0,492,167,104,0.644823066841415,2.11018489625165,4.69423587446858,2.82468609796493,0.048127023949599,0.203614332094457,0.0888498903684905,2.22494933797762,0.259145513574764,0.048127023949599,0.203614332094457,0.0888498903684905,0.203614332094457,0.259145513574764,0.0,2.02133500588316,0.0,4.93487099421657,0,1.33859649122807,0.481478952598427,0.481478952598427,0.567019159273661,0.488574421304284,0.628534218989001,0.521814151228975,0.574146838414227,0.488311299340407,0.751354012801576,0.949004975124378,1.10747051114024,0.898103006093915,23.7437752201155,3.06936579853892,1.85578706256948,18.8186223590071,103.916088337134,4.72217069604352,9.44434139208704,33.0551948723046,75.5547311366963,14.1665120881306,,0.0,0.0,1.0,2.36108534802,0.000788643533123,281853,238142,-99999,-99999,0.000258674933151,0.510853134685444,0.0002804793055451,0.659779133489591,-99999.0,-99999.0,-99999.0,-99999.0,14,8,15,1,9.0,"Dallas-Fort Worth-Arlington, TX Metro Area",580.0,845.0,1525.0,1094.72,1079.0,481.0,808.0,162.0,309.0,374.0,0.644823066841415,0.218872870249017,0.136304062909568,213.0,1.13468217659488,1.34147639801939,1.40348716385796,2.98662201886787,0.0,0.0,0.0,11.0,2.455569,0.177737,-0.078658,0.013489,0.162594,-0.385522,-0.395802,0.005702,2.312832,0.350739,0.233309,0.012563,0.024747,-0.004753,-0.001054,-0.088201,-0.088201,-0.027083,-0.279308,-0.700998,-0.32289,0.023707,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.63315281687486,12.7364789678567,17.3696317847316,11.4429945577514,82.6363030031542,25.6593272665218,15.4763419201958,4023.84889925091,91.6752889331935,1098483.83983612,6139.67453343349,48113,48113018132
